sep=|
DIPUTACIONES LOCALES
2019/06/03 05:47 (UTC-5)
ACTAS_ESPERADAS|ACTAS_REGISTRADAS|ACTAS_FUERA_CATALOGO|ACTAS_CAPTURADAS|PORCENTAJE_ACTAS_CAPTURADAS|ACTAS_CONTABILIZADAS|PORCENTAJE_ACTAS_CONTABILIZADAS|PORCENTAJE_ACTAS_INCONSISTENCIAS|ACTAS_NO_CONTABILIZADAS|LISTA_NOMINAL_ACTAS_CONTABILIZADAS|TOTAL_VOTOS_C_CS|TOTAL_VOTOS_S_CS|PORCENTAJE_PARTICIPACION_CIUDADANA
2136|2136|0|2136|100.0000|2031|95.0842|23.0337|105|1187254|263005|262598|22.1523

CLAVE_CASILLA|CLAVE_ACTA|ID_ESTADO|ESTADO|ID_DISTRITO|DISTRITO|SECCION|ID_CASILLA|TIPO_CASILLA|EXT_CONTIGUA|UBICACION_CASILLA|TIPO_ACTA|TOTAL_BOLETAS_SOBRANTES|TOTAL_PERSONAS_VOTARON|TOTAL_REP_PARTIDO_CI_VOTARON|TOTAL_VOTOS_SACADOS|PAN|PRI|PRD|PVEM|PT|MC|MORENA|MAS|CQROO|PESQROO|C_PAN_PRD_PESQROO|C_PAN_PRD|C_PAN_PESQROO|C_PRD_PESQROO|C_PVEM_PT_MORENA|C_PVEM_PT|C_PVEM_MORENA|C_PT_MORENA|CAND_IND_1|CAND_IND_2|CAND_IND_3|NO_REGISTRADOS|NULOS|TOTAL_VOTOS_ASENTADO|TOTAL_VOTOS_CALCULADO|LISTA_NOMINAL|REPRESENTANTES_PP_CI|OBSERVACIONES|CONTABILIZADA|MECANISMOS_TRASLADO|SHA|FECHA_HORA_ACOPIO|FECHA_HORA_CAPTURA|FECHA_HORA_VERIFICACION|ORIGEN|DIGITALIZACION|TIPO_DOCUMENTO
="230569C0100"|230569C010002|23|QUINTANA ROO|5|DISTRITO 5|569|1|C|0|1|2|347|111|5|111|11|23|4|12|2|2|32|12|2|4|0|0|0|0|1|0|0|0|-|-|-|0|6|105|111|439|5||1|D|1bb1836e9fb615655f2e0a4098b6f2edcf47e00a890e55198f9f2208e1d27bc1|2019-06-02 19:25:34|2019-06-02 20:15:20|2019-06-02 20:18:07|CASILLA|MOVIL|ACTA PREP
="230570B0100"|230570B010002|23|QUINTANA ROO|5|DISTRITO 5|570|1|B|0|1|2|SIN DATO|SIN DATO|SIN DATO|94|3|14|4|16|2|1|34|1|2|4|0|0|0|0|1|0|1|0|-|-|-|0|11|94|94|464|14||1|D|c37cd8ee30c26ca9a07ab6e6ebb61e5f9b9ef107b7535160b774dd84e0fc3e07|2019-06-02 21:51:00|2019-06-03 01:18:13|2019-06-03 01:18:40|CATD|ESCANER|ACTA PREP
="230570C0100"|230570C010002|23|QUINTANA ROO|5|DISTRITO 5|570|1|C|0|1|2|0|0|0|0|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|-|-|-|SIN DATO|SIN DATO|0|0|464|0|TODOS ILEGIBLES O SIN DATO|0|D|1c538ed6deb2c66b08094e261fce8807a042637d84fb0208e33ac9a92ad1d04b|2019-06-02 21:51:00|2019-06-03 02:41:00|2019-06-03 02:41:14|CATD|ESCANER|ACTA PREP
="230571B0100"|230571B010002|23|QUINTANA ROO|5|DISTRITO 5|571|1|B|0|1|2|537|124|9|133|16|29|4|10|2|5|34|15|5|1|0|0|0|0|1|0|0|0|-|-|-|SIN DATO|SIN DATO|SIN DATO|122|650|9|ALGUN DATO ILEGIBLE O SIN DATO|1|D|44a014472bc8785412731012c8ed8364f6bf6cc123416649b9b9626409d4df3e|2019-06-02 22:11:00|2019-06-02 22:47:42|2019-06-02 22:51:33|CATD|ESCANER|ACTA PREP
="230571C0100"|230571C010002|23|QUINTANA ROO|5|DISTRITO 5|571|1|C|0|1|2|563|99|7|106|12|21|0|13|1|2|32|12|1|2|0|0|0|0|0|0|1|1|-|-|-|0|8|106|106|649|7||1|D|49fe3e7a636c3fdb9fa6429d6d922a6acdbd0226614e77f1840c200c83155d1a|2019-06-02 22:13:00|2019-06-02 22:29:39|2019-06-02 22:36:00|CATD|ESCANER|ACTA PREP
="230015B0100"|230015B010002|23|QUINTANA ROO|6|DISTRITO 6|15|1|B|0|1|2|528|97|SIN DATO|97|2|9|1|23|3|3|40|5|1|2|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|-|-|-|1|7|SIN DATO|97|605|0|ALGUN DATO ILEGIBLE O SIN DATO|1|D|51689a4119952ddf41dc05ce5883a7c5fb8fc262907dc8ffd3935579e1bd1d59|2019-06-02 19:10:49|2019-06-02 19:21:23|2019-06-02 19:22:38|CASILLA|MOVIL|ACTA PREP
="230015C0100"|230015C010002|23|QUINTANA ROO|6|DISTRITO 6|15|1|C|0|1|2|547|71|7|78|4|9|0|16|1|4|26|5|5|2|0|0|0|0|0|0|1|1|-|-|-|SIN DATO|4|78|78|605|7|ALGUN DATO ILEGIBLE O SIN DATO|1|D|743d5bdc711ee602707c1a7bd7699752b24ed9d76c314b18e4ee29228091aeab|2019-06-02 19:18:44|2019-06-02 19:25:10|2019-06-02 19:27:39|CASILLA|MOVIL|ACTA PREP
="230015C0200"|230015C020002|23|QUINTANA ROO|6|DISTRITO 6|15|2|C|0|1|2|547|71|6|77|8|4|1|11|0|5|33|8|2|0|0|0|0|0|0|0|0|0|-|-|-|0|5|77|77|604|6||1|D|8a24447b8e31cfa378f3da2ee92557a141c19bcecddec1c2129d2a6c048597fc|2019-06-02 19:22:11|2019-06-02 19:26:40|2019-06-02 19:28:46|CASILLA|MOVIL|ACTA PREP
="230015C0300"|230015C030002|23|QUINTANA ROO|6|DISTRITO 6|15|3|C|0|1|2|544|77|3|80|4|2|4|7|1|6|41|4|4|1|1|0|0|0|0|0|1|0|-|-|-|0|4|80|80|604|3||1|D|38d8cfa94c0e2525a01eade18e3b4396f56da4fc971b097abc035b63da7741d9|2019-06-02 19:31:45|2019-06-02 19:37:44|2019-06-02 19:40:31|CASILLA|MOVIL|ACTA PREP
="230015C0400"|230015C040002|23|QUINTANA ROO|6|DISTRITO 6|15|4|C|0|1|2|542|75|7|82|4|5|1|10|1|4|37|2|6|2|1|0|1|0|0|0|0|0|-|-|-|1|7|82|82|604|7||1|D|b552aaf1b865065f3b415b07ec942aab7f444e9cccf86f2acac1fa0776da3b9f|2019-06-02 19:27:42|2019-06-02 19:30:47|2019-06-02 19:33:47|CASILLA|MOVIL|ACTA PREP
="230016B0100"|230016B010002|23|QUINTANA ROO|6|DISTRITO 6|16|1|B|0|1|2|640|85|5|90|12|2|4|17|1|5|37|2|3|2|0|0|0|0|1|0|0|0|-|-|-|0|4|90|90|710|5||1|D|940d8974308f0b2e479271cb2bf6cea8a3e1295464aee2c8062efc08398e64a5|2019-06-02 19:29:36|2019-06-02 19:37:11|2019-06-02 19:38:55|CASILLA|MOVIL|ACTA PREP
="230016C0100"|230016C010002|23|QUINTANA ROO|6|DISTRITO 6|16|1|C|0|1|2|618|106|6|112|13|6|5|14|2|5|37|6|5|3|0|0|0|0|2|0|0|0|-|-|-|1|13|112|112|710|6||1|D|2d65ef9d94ea2b9929eb40303b90639e4852cb623a643e5d08ce20d86a42946a|2019-06-02 19:22:30|2019-06-02 19:26:09|2019-06-02 19:31:56|CASILLA|MOVIL|ACTA PREP
="230016C0200"|230016C020002|23|QUINTANA ROO|6|DISTRITO 6|16|2|C|0|1|2|624|99|7|106|5|2|1|22|0|4|42|5|11|4|0|0|0|0|1|0|0|0|-|-|-|0|9|106|106|710|7||1|D|88358d5c0dfb153c3f0a5900ca03640381d4eb9c57cfc32f120fcbd08293df43|2019-06-02 19:26:49|2019-06-02 19:32:50|2019-06-02 19:43:14|CASILLA|MOVIL|ACTA PREP
="230016C0300"|230016C030002|23|QUINTANA ROO|6|DISTRITO 6|16|3|C|0|1|2|641|82|7|89|8|6|1|8|2|10|35|5|6|4|0|0|0|0|0|1|0|1|-|-|-|0|2|89|89|710|7||1|D|f5b74a9234fa126d68781ddddbc25ed567552f48f89a395942279cc6e9662d3e|2019-06-02 19:12:47|2019-06-02 19:19:02|2019-06-02 19:25:06|CASILLA|MOVIL|ACTA PREP
="230016C0400"|230016C040002|23|QUINTANA ROO|6|DISTRITO 6|16|4|C|0|1|2|641|83|6|89|6|7|2|15|4|4|32|0|7|4|0|0|0|0|1|0|0|0|-|-|-|0|7|89|89|710|6||1|D|a7e7b6ad52d221b7fa5a65be76902043336894fd9b755eb42fbe394bda18b4cd|2019-06-02 19:21:19|2019-06-02 19:25:03|2019-06-02 19:29:48|CASILLA|MOVIL|ACTA PREP
="230016C0500"|230016C050002|23|QUINTANA ROO|6|DISTRITO 6|16|5|C|0|1|2|633|88|9|97|6|9|1|11|1|5|42|3|11|1|0|0|0|0|1|0|0|1|-|-|-|0|5|97|97|710|9||1|D|2527e7d7e84714b7245a0a702bd2ff7b747f86046eee844fc11f8a0cf36e9f2d|2019-06-02 19:15:49|2019-06-02 19:20:39|2019-06-02 19:23:56|CASILLA|MOVIL|ACTA PREP
="230016C0600"|230016C060002|23|QUINTANA ROO|6|DISTRITO 6|16|6|C|0|1|2|639|85|6|91|6|4|4|7|2|9|29|4|10|3|0|0|0|0|1|0|1|1|-|-|-|1|9|91|91|710|6||1|D|64d5c0cc86149a4900f1b17d5a8477f33bc9054512c6da58ba5821f3bac87c3b|2019-06-02 19:22:38|2019-06-02 19:26:44|2019-06-02 19:30:58|CASILLA|MOVIL|ACTA PREP
="230016C0700"|230016C070002|23|QUINTANA ROO|6|DISTRITO 6|16|7|C|0|1|2|630|92|8|100|8|3|2|9|1|7|50|5|9|3|0|0|0|0|0|0|0|0|-|-|-|1|2|100|100|710|8||1|D|42fac6c4df8fbee143064009e131e5b189edd9f210ca4b46f3e7ce1bc556d2d0|2019-06-02 18:56:39|2019-06-02 19:04:42|2019-06-02 19:08:35|CASILLA|MOVIL|ACTA PREP
="230016C0800"|230016C080002|23|QUINTANA ROO|6|DISTRITO 6|16|8|C|0|1|2|652|73|5|78|8|3|6|11|0|4|29|4|5|2|0|0|0|1|1|0|0|0|-|-|-|0|4|78|78|710|5||1|D|0bfa76f54d4bf1aed06b18d0cad27a938307b38203182889a5e764301845d8a2|2019-06-02 19:33:40|2019-06-02 19:40:38|2019-06-02 19:44:13|CASILLA|MOVIL|ACTA PREP
="230016C0900"|230016C090002|23|QUINTANA ROO|6|DISTRITO 6|16|9|C|0|1|2|644|77|9|86|11|7|0|8|3|2|33|5|3|4|0|0|0|1|1|1|1|0|-|-|-|1|5|86|86|710|9||1|D|731306fa711e0115ea5101ce237c3e8874e09b9206f992bb34f7de6be951d7ad|2019-06-02 19:54:02|2019-06-02 20:00:25|2019-06-02 20:02:41|CASILLA|MOVIL|ACTA PREP
="230016C1000"|230016C100002|23|QUINTANA ROO|6|DISTRITO 6|16|10|C|0|1|2|643|83|4|87|5|5|1|16|2|7|31|4|4|3|0|0|0|0|0|0|1|1|-|-|-|0|7|87|87|710|4||1|D|bdf8e39c3e269feaaa6be024b972b50086fd1c845da6e45744e98e2eb0b0e5bb|2019-06-02 19:14:36|2019-06-02 19:22:25|2019-06-02 19:26:28|CASILLA|MOVIL|ACTA PREP
="230016C1100"|230016C110002|23|QUINTANA ROO|6|DISTRITO 6|16|11|C|0|1|2|630|95|5|100|7|8|3|17|1|5|43|3|6|4|0|0|0|0|0|0|0|1|-|-|-|0|2|100|100|710|5||1|D|1d3a4a670f3f94a71286a445be06b4ef3f8b724658825f72c4620f640f0b1b2d|2019-06-02 21:01:00|2019-06-02 21:11:55|2019-06-02 21:17:52|CATD|ESCANER|ACTA PREP
="230018B0100"|230018B010002|23|QUINTANA ROO|6|DISTRITO 6|18|1|B|0|1|2|411|103|6|108|9|6|1|20|2|18|30|0|7|2|0|1|0|0|0|0|1|0|-|-|-|0|11|108|108|501|6||1|D|2849d2b42b999bb9947d75fc33ec6fe571b6a790d834d27025613b396705badb|2019-06-02 19:07:25|2019-06-02 19:32:04|2019-06-02 19:35:00|CASILLA|MOVIL|ACTA PREP
="230018C0100"|230018C010002|23|QUINTANA ROO|6|DISTRITO 6|18|1|C|0|1|2|417|95|8|106|5|3|1|24|2|7|34|4|3|5|0|0|0|0|1|0|1|2|-|-|-|0|14|106|106|501|8||1|D|bee1796b12ebd956d80ca99dc7cb123237e054decd2155299b2a19df6d258455|2019-06-02 20:31:00|2019-06-02 21:45:37|2019-06-02 21:46:37|CATD|ESCANER|ACTA PREP
="230018C0200"|230018C020002|23|QUINTANA ROO|6|DISTRITO 6|18|2|C|0|1|2|412|101|7|108|3|5|1|13|1|17|44|4|5|3|SIN DATO|SIN DATO|SIN DATO|SIN DATO|1|1|2|8|-|-|-|SIN DATO|8|108|116|501|7|ALGUN DATO ILEGIBLE O SIN DATO|1|D|5eb6b66510c044761998a653043a1c88b5bd30088c50b02f21ca913a33aba334|2019-06-02 20:00:56|2019-06-02 22:27:02|2019-06-02 22:38:45|CASILLA|MOVIL|ACTA PREP
="230019B0100"|230019B010002|23|QUINTANA ROO|6|DISTRITO 6|19|1|B|0|1|2|422|111|7|126|5|4|2|25|10|7|52|2|1|6|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|3|1|-|-|-|0|8|126|126|528|7|ALGUN DATO ILEGIBLE O SIN DATO|1|D|a268067b9ef60c1ac31bb9f62e4ab3de7bfa6406366208826046adcdb30daa01|2019-06-02 20:02:34|2019-06-02 22:27:54|2019-06-02 22:39:48|CASILLA|MOVIL|ACTA PREP
="230019C0100"|230019C010002|23|QUINTANA ROO|6|DISTRITO 6|19|1|C|0|1|2|448|92|8|100|12|6|3|16|3|8|42|1|0|1|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|1|-|-|-|0|7|100|100|528|8|ALGUN DATO ILEGIBLE O SIN DATO|1|D|b6eac096af69aa04308ea611a46ac1e42dc1ce04a4fe6546ca598b5a38885c93|2019-06-02 21:03:00|2019-06-02 22:41:22|2019-06-02 22:53:53|CATD|ESCANER|ACTA PREP
="230019C0200"|230019C020002|23|QUINTANA ROO|6|DISTRITO 6|19|2|C|0|1|2|439|111|9|120|7|7|4|24|3|10|54|1|1|7|0|0|0|0|0|0|0|0|-|-|-|0|2|2|120|527|9||1|D|78a8e62bb0729ed3258f36e486ae75f5805b2b8a0030c81e9abef6479be25112|2019-06-02 21:02:00|2019-06-02 22:08:55|2019-06-02 22:11:09|CATD|ESCANER|ACTA PREP
="230020B0100"|230020B010002|23|QUINTANA ROO|6|DISTRITO 6|20|1|B|0|1|2|542|118|6|124|9|11|5|31|2|5|51|1|2|3|0|0|0|0|0|0|0|0|-|-|-|0|4|124|124|646|6||1|D|f674e657d8588df51986e8f71f623d1328943132e1a447d63f55286b6a67f95c|2019-06-02 23:18:00|2019-06-02 23:27:27|2019-06-02 23:29:29|CATD|ESCANER|ACTA PREP
="230020C0100"|230020C010002|23|QUINTANA ROO|6|DISTRITO 6|20|1|C|0|1|2|530|130|6|136|14|17|1|16|2|6|57|0|7|6|0|0|0|0|2|0|0|0|-|-|-|0|8|136|136|646|6||1|D|c44d92bb95a6186877ad0f958668926f275a8af37df4e8e55ccc18589ae7fc51|2019-06-02 20:41:00|2019-06-02 21:28:19|2019-06-02 21:32:45|CATD|ESCANER|ACTA PREP
="230046B0100"|230046B010002|23|QUINTANA ROO|6|DISTRITO 6|46|1|B|0|1|2|554|184|10|194|4|13|6|31|2|37|57|8|14|3|1|0|0|0|1|0|2|0|-|-|-|0|15|194|194|728|10||1|D|ef7bd97d10c5824a25f93ab104def97033f8955347527e2ac1cda5fdc02b09bf|2019-06-02 21:31:00|2019-06-02 21:46:58|2019-06-02 21:55:01|CATD|ESCANER|ACTA PREP
="230046C0100"|230046C010002|23|QUINTANA ROO|6|DISTRITO 6|46|1|C|0|1|2|564|173|10|183|13|14|5|32|5|34|53|2|11|3|0|0|0|0|0|0|1|0|-|-|-|0|10|183|183|727|10||1|D|4818e30c253f9da8b91a4a213771ee88bad6522821c05386b5e81fac71cf98a8|2019-06-02 21:28:00|2019-06-02 22:10:24|2019-06-02 22:15:07|CATD|ESCANER|ACTA PREP
="230047B0100"|230047B010002|23|QUINTANA ROO|6|DISTRITO 6|47|1|B|0|1|2|569|125|5|125|11|12|4|20|2|10|39|1|12|2|0|0|0|0|0|0|1|0|-|-|-|0|11|125|125|674|5||1|D|a296cce5e07ba39af77645b6ec5a2041f99b7622a424e64820e23e52d8b3907c|2019-06-02 20:57:00|2019-06-02 21:12:43|2019-06-02 21:19:28|CATD|ESCANER|ACTA PREP
="230047C0100"|230047C010002|23|QUINTANA ROO|6|DISTRITO 6|47|1|C|0|1|2|573|123|8|131|4|7|1|2|9|53|5|14|14|3|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|-|-|-|SIN DATO|SIN DATO|SIN DATO|112|674|8|ALGUN DATO ILEGIBLE O SIN DATO|1|D|4a22089271f16a1a9b1a5008f9f3898cf015cf38b2bf928327797fc686f079e0|2019-06-02 20:58:00|2019-06-02 21:11:11|2019-06-02 21:18:42|CATD|ESCANER|ACTA PREP
="230052B0100"|230052B010002|23|QUINTANA ROO|6|DISTRITO 6|52|1|B|0|1|2|583|154|3|159|7|10|1|32|3|17|58|8|4|1|0|1|1|0|1|0|1|0|-|-|-|0|14|159|159|722|3||1|D|7b7abc9e2fd1326eac9460b253c30ddb76a7f7e41a169ec85dcac9f07a84f523|2019-06-02 20:31:00|2019-06-02 21:48:53|2019-06-02 21:50:13|CATD|ESCANER|ACTA PREP
="230052C0100"|230052C010002|23|QUINTANA ROO|6|DISTRITO 6|52|1|C|0|1|2|609|125|7|132|9|8|4|18|3|11|51|1|8|7|SIN DATO|SIN DATO|1|SIN DATO|SIN DATO|SIN DATO|SIN DATO|1|-|-|-|SIN DATO|10|132|132|721|7|ALGUN DATO ILEGIBLE O SIN DATO|1|D|09165f7c1ef4b2bda064955ae9cb511cd4494ebc99b8e8ce75ea864c195f19bd|2019-06-02 21:19:00|2019-06-02 21:51:35|2019-06-02 21:54:09|CATD|ESCANER|ACTA PREP
="230053B0100"|230053B010002|23|QUINTANA ROO|6|DISTRITO 6|53|1|B|0|1|2|565|123|9|132|8|7|2|23|6|13|45|5|13|2|0|1|0|0|0|0|0|2|-|-|-|0|5|132|132|677|9||1|D|6f60b0ba1ee8088f9a76e4fe5110696050aa5bbf858a6744fcfab59a50aa859b|2019-06-02 19:10:29|2019-06-02 19:28:22|2019-06-02 19:36:18|CASILLA|MOVIL|ACTA PREP
="230053C0100"|230053C010002|23|QUINTANA ROO|6|DISTRITO 6|53|1|C|0|1|2|572|106|9|115|11|7|1|24|3|8|31|2|15|5|0|0|0|0|0|0|0|0|-|-|-|0|8|115|115|676|9||1|D|1f726c6ec5a889903857e3e102b5ad7fe403ec6e35e64e216023f1ec3009a1ac|2019-06-02 19:51:51|2019-06-02 19:57:56|2019-06-02 20:00:42|CASILLA|MOVIL|ACTA PREP
="230053C0200"|230053C020002|23|QUINTANA ROO|6|DISTRITO 6|53|2|C|0|1|2|580|109|7|116|6|5|0|13|3|8|45|3|12|2|1|0|0|0|4|0|0|0|-|-|-|0|14|116|116|676|7||1|D|355e6027309ee98fca4bc983732adcec5ec3d62a4ecbf84031b248573aaea296|2019-06-02 19:30:21|2019-06-02 19:38:23|2019-06-02 19:41:53|CASILLA|MOVIL|ACTA PREP
="230053C0300"|230053C030002|23|QUINTANA ROO|6|DISTRITO 6|53|3|C|0|1|2|598|91|7|98|8|2|1|22|4|3|36|1|7|8|1|0|0|0|0|0|0|1|-|-|-|0|4|98|98|676|7||1|D|688bea6f4ddbb81253c4852c41c0dc4b41591b110891972ea42e40fab67fd2f0|2019-06-02 19:37:12|2019-06-02 19:41:46|2019-06-02 19:45:03|CASILLA|MOVIL|ACTA PREP
="230054B0100"|230054B010002|23|QUINTANA ROO|6|DISTRITO 6|54|1|B|0|1|2|537|120|5|127|6|13|2|14|0|13|57|1|5|2|0|0|1|0|1|0|0|2|-|-|-|0|10|127|127|644|5||1|D|e55358473caa28554ad2ab16eedbed12463ded577e14984bf1fa9cbcc54b2fe6|2019-06-02 22:08:00|2019-06-02 22:18:46|2019-06-02 22:25:53|CATD|ESCANER|ACTA PREP
="230054C0100"|230054C010002|23|QUINTANA ROO|6|DISTRITO 6|54|1|C|0|1|2|558|97|8|105|6|8|1|9|5|4|56|2|8|1|0|0|0|0|0|0|0|0|-|-|-|0|5|105|105|644|8||1|D|b88f997fe87594d1c061d8c63d05767b5bbaa9362097d7239f57c4885f189a08|2019-06-02 21:11:00|2019-06-02 22:08:16|2019-06-02 22:10:18|CATD|ESCANER|ACTA PREP
="230054C0200"|230054C020002|23|QUINTANA ROO|6|DISTRITO 6|54|2|C|0|1|2|531|125|8|133|6|8|1|15|3|5|65|7|15|2|0|0|0|0|0|0|1|0|-|-|-|1|4|133|133|644|8||1|D|fe65545c5dea1946f32ec143b59c05e578d7887961f356f4b2ddbae82d8f14ef|2019-06-02 21:15:00|2019-06-02 21:54:02|2019-06-02 22:00:08|CATD|ESCANER|ACTA PREP
="230054C0300"|230054C030002|23|QUINTANA ROO|6|DISTRITO 6|54|3|C|0|1|2|543|117|4|121|8|10|3|8|2|4|55|4|7|4|0|0|0|0|0|0|0|0|-|-|-|0|16|121|121|644|4||1|D|06908654be5954d8b849723fa12cb441c2de19b3303d986948ac11f8e13c03d0|2019-06-02 22:08:00|2019-06-02 22:23:07|2019-06-02 22:26:57|CATD|ESCANER|ACTA PREP
="230055B0100"|230055B010002|23|QUINTANA ROO|6|DISTRITO 6|55|1|B|0|1|2|501|144|6|150|9|12|3|34|1|21|47|2|5|1|2|2|0|0|0|0|1|0|-|-|-|0|10|150|150|631|6||1|D|f1937fb183b2aa187ac70276d1751cc58b67572fa4f0e77eac448e5705dc339e|2019-06-02 22:19:00|2019-06-02 22:22:25|2019-06-02 22:28:31|CATD|ESCANER|ACTA PREP
="230055C0100"|230055C010002|23|QUINTANA ROO|6|DISTRITO 6|55|1|C|0|1|2|522|123|5|128|8|8|2|28|3|11|45|0|3|3|2|0|1|0|0|1|0|0|-|-|-|0|13|128|128|630|5||1|D|efe6a97b4a8cfb529a7958517c48e83ab37becc19dc6273de02284d74a535f0e|2019-06-02 21:31:00|2019-06-02 21:48:09|2019-06-02 21:51:58|CATD|ESCANER|ACTA PREP
="230056B0100"|230056B010002|23|QUINTANA ROO|6|DISTRITO 6|56|1|B|0|1|2|453|92|7|99|4|9|0|24|0|9|33|7|2|3|0|0|0|0|1|0|0|1|-|-|-|0|6|99|99|532|7||1|D|5ff8aeab73bd80dfc241ca64ceb737beed9645eff9265a30a8c82a96f97444d8|2019-06-02 21:09:00|2019-06-02 22:04:35|2019-06-02 22:06:48|CATD|ESCANER|ACTA PREP
="230056C0100"|230056C010002|23|QUINTANA ROO|6|DISTRITO 6|56|1|C|0|1|2|453|92|7|99|10|9|1|13|0|5|36|7|6|3|0|0|0|0|0|0|0|0|-|-|-|0|9|99|99|532|7||1|D|2aac423b93991a0cc686479c0031972523fcbce2dd7d7ec4e0156987c2df7190|2019-06-02 19:20:23|2019-06-02 19:29:33|2019-06-02 19:45:58|CASILLA|MOVIL|ACTA PREP
="230071B0100"|230071B010002|23|QUINTANA ROO|6|DISTRITO 6|71|1|B|0|1|2|606|124|4|128|8|14|1|21|9|7|39|4|6|5|1|0|0|0|0|0|0|1|-|-|-|0|12|128|128|714|4||1|D|1479fb9464dea7aa25b71de78cd7d1577bf52172afc7943b50cabe5a69b6d3b9|2019-06-02 21:42:00|2019-06-02 21:53:04|2019-06-02 22:02:21|CATD|ESCANER|ACTA PREP
="230071C0100"|230071C010002|23|QUINTANA ROO|6|DISTRITO 6|71|1|C|0|1|2|603|124|6|130|12|7|2|17|2|5|57|3|9|6|0|0|0|0|0|0|0|1|-|-|-|0|9|130|130|713|6||1|D|557e8aa3f83cda929a31668c1e0369428491de0619360243eb1d199428a8cb9d|2019-06-02 20:26:00|2019-06-02 21:46:23|2019-06-02 21:49:23|CATD|ESCANER|ACTA PREP
="230072B0100"|230072B010002|23|QUINTANA ROO|6|DISTRITO 6|72|1|B|0|1|2|637|117|7|SIN DATO|3|8|1|37|2|7|39|4|10|5|1|0|0|0|0|0|0|1|-|-|-|0|6|124|124|741|7||1|D|a0aab2a02567ff17fddeee04cfc3fb77249bfd729929dac07bd89df784c73cea|2019-06-02 19:14:37|2019-06-02 19:45:23|2019-06-02 19:54:05|CASILLA|MOVIL|ACTA PREP
="230072C0100"|230072C010002|23|QUINTANA ROO|6|DISTRITO 6|72|1|C|0|1|2|636|116|9|125|5|10|3|27|3|3|41|0|10|8|1|1|0|0|1|0|0|0|-|-|-|2|10|125|125|741|9||1|D|683fcc7ca7ea909802507776b9af923f7cd542ca31818ab0987acc71eca0b07f|2019-06-02 19:31:16|2019-06-02 19:40:02|2019-06-02 19:47:09|CASILLA|MOVIL|ACTA PREP
="230072C0200"|230072C020002|23|QUINTANA ROO|6|DISTRITO 6|72|2|C|0|1|2|641|111|9|120|7|5|6|25|0|8|44|3|8|5|0|0|0|0|2|0|0|1|-|-|-|0|6|120|120|741|9||1|D|0baf7207950f100639fe4bb6a5b426462563e5a6e4332ff9343776a92702b345|2019-06-02 19:47:44|2019-06-02 19:54:11|2019-06-02 19:59:40|CASILLA|MOVIL|ACTA PREP
="230073B0100"|230073B010002|23|QUINTANA ROO|6|DISTRITO 6|73|1|B|0|1|2|605|127|9|136|12|11|3|24|0|6|54|5|7|1|2|0|0|0|0|0|1|1|-|-|-|0|9|136|136|721|9||1|D|cba82d675f5ae2d93257264ef107a88d28d5d4d68ea9708e831a747e0b39701c|2019-06-02 20:25:00|2019-06-02 21:04:44|2019-06-02 21:07:00|CATD|ESCANER|ACTA PREP
="230073C0100"|230073C010002|23|QUINTANA ROO|6|DISTRITO 6|73|1|C|0|1|2|626|106|9|115|12|7|8|17|4|7|38|5|7|2|0|1|0|0|0|0|3|0|-|-|-|0|4|115|115|721|9||1|D|2bc925e2fb58e583fc1ee0bf3369ef354e88aedaab6c09d0ea305b68a85f31e5|2019-06-02 20:24:00|2019-06-02 21:02:43|2019-06-02 21:05:31|CATD|ESCANER|ACTA PREP
="230073C0200"|230073C020002|23|QUINTANA ROO|6|DISTRITO 6|73|2|C|0|1|2|639|93|8|101|5|8|2|7|4|12|43|3|5|2|0|0|0|0|3|1|1|2|-|-|-|0|3|101|101|720|8||1|D|620d8e3afaac1688cf985ad750fa01570b7f70d15af4be2db9ff23350c6a39af|2019-06-02 21:04:00|2019-06-02 22:02:41|2019-06-02 22:06:01|CATD|ESCANER|ACTA PREP
="230074B0100"|230074B010002|23|QUINTANA ROO|6|DISTRITO 6|74|1|B|0|1|2|397|146|8|154|10|6|6|12|3|15|71|2|5|1|2|0|0|0|1|1|0|0|-|-|-|1|18|154|154|531|8||1|D|74136b351cac46b0857ff33efdbfebc308fa59df466f03fbbc5f1c5b41d5ff9d|2019-06-02 21:07:00|2019-06-02 21:24:41|2019-06-02 21:33:51|CATD|ESCANER|ACTA PREP
